,flightNum,,org,,dest,dep_time in sec from midnight,arr_time in sec from midnight,day,fleet,tail,,,flight time,turn time,distance_mile
1879,1475,0,ATL,0,SAV,60840,65160,17,MD88,N960DL,0,0,72,2460,185
1880,1475,0,SAV,0,ATL,67620,72000,17,MD88,N960DL,0,0,73,2820,185
1881,1376,0,ATL,0,OMA,74820,83460,17,MD88,N960DL,0,1,144,0,712
1882,1920,0,SAV,0,ATL,32400,36780,17,MD88,N961DL,1,0,73,2820,185
1883,812,0,ATL,0,ORD,39600,47100,17,MD88,N961DL,0,0,125,2400,526
1884,393,0,ORD,0,ATL,49500,56520,17,MD88,N961DL,0,0,117,2880,526
1885,1319,0,ATL,0,CAE,59400,63300,17,MD88,N961DL,0,0,65,2400,165
1886,1319,0,CAE,0,ATL,65700,70140,17,MD88,N961DL,0,0,74,2760,165
1887,2216,0,ATL,0,ABQ,72900,84840,17,MD88,N961DL,0,1,199,0,1099
1888,1193,0,GSO,0,ATL,30540,35400,17,MD88,N962DL,1,0,81,3900,265
1889,1752,0,ATL,0,SAV,39300,43440,17,MD88,N962DL,0,0,69,2400,185
1890,1752,0,SAV,0,ATL,45840,50400,17,MD88,N962DL,0,0,76,3000,185
1891,707,0,ATL,0,DTW,53400,60900,17,MD88,N962DL,0,0,125,2700,516
1892,2235,0,DTW,0,MSP,63600,70560,17,MD88,N962DL,0,0,116,2520,457
1893,2217,0,MSP,0,SYR,73080,80760,17,MD88,N962DL,0,1,128,0,744
1894,2075,0,ATL,0,MCI,36600,44400,17,MD88,N963DL,1,0,130,2400,600
1895,2075,0,MCI,0,ATL,46800,54060,17,MD88,N963DL,0,0,121,1440,600
1896,1983,0,ATL,0,SAV,55500,59640,17,MD88,N963DL,0,0,69,2460,185
1897,1983,0,SAV,0,ATL,62100,66600,17,MD88,N963DL,0,0,75,3360,185
1898,990,0,ATL,0,CVG,69960,75240,17,MD88,N963DL,0,1,88,0,324
1899,1498,0,FLL,0,LGA,25200,35700,17,MD88,N964DL,1,0,175,300,935
1900,1885,0,LGA,0,MCO,36000,46620,17,MD88,N964DL,0,0,177,4680,825
1901,1999,0,MCO,0,MEM,51300,58860,17,MD88,N964DL,0,0,126,2640,593
1902,2610,0,MEM,0,MSP,61500,69300,17,MD88,N964DL,0,1,130,0,608
1903,774,0,SAT,0,ATL,26100,34920,17,MD88,N965DL,1,0,147,19380,757
1904,1666,0,ATL,0,RDU,54300,59820,17,MD88,N965DL,0,0,92,3000,308
1905,1666,0,RDU,0,ATL,62820,68400,17,MD88,N965DL,0,0,93,2700,308
1906,906,0,ATL,0,LGA,71100,79860,17,MD88,N965DL,0,1,146,0,660
1907,1869,0,HSV,0,ATL,23700,26880,17,MD88,N966DL,1,0,53,2520,130
1908,1519,0,ATL,0,HSV,29400,32700,17,MD88,N966DL,0,0,55,2400,130
1909,1519,0,HSV,0,ATL,35100,38460,17,MD88,N966DL,0,0,56,2580,130
1910,1495,0,ATL,0,BWI,41040,47940,17,MD88,N966DL,0,0,115,2400,499
1911,1495,0,BWI,0,ATL,50340,57360,17,MD88,N966DL,0,0,117,2340,499
1912,1277,0,ATL,0,MSY,59700,65460,17,MD88,N966DL,0,0,96,2640,368
1913,1277,0,MSY,0,ATL,68100,73740,17,MD88,N966DL,0,0,94,1980,368
1914,1922,0,ATL,0,GSP,75720,79140,17,MD88,N966DL,0,1,57,0,132
1915,1867,0,TUL,0,ATL,25200,32400,17,MD88,N967DL,1,0,120,3240,583
1916,2433,0,ATL,0,MSY,35640,41280,17,MD88,N967DL,0,0,94,2820,368
1917,2433,0,MSY,0,ATL,44100,49440,17,MD88,N967DL,0,0,89,4800,368
1918,1466,0,ATL,0,GSO,54240,58980,17,MD88,N967DL,0,0,79,2400,265
1919,1466,0,GSO,0,ATL,61380,66540,17,MD88,N967DL,0,0,86,2760,265
1920,1304,0,ATL,0,IAH,69300,77220,17,MD88,N967DL,0,1,132,0,596
1921,805,0,PHL,0,ATL,32400,40020,17,MD88,N969DL,1,0,127,3180,577
1922,565,0,ATL,0,CVG,43200,48000,17,MD88,N969DL,0,0,80,2700,324
1923,1934,0,CVG,0,ATL,50700,56280,17,MD88,N969DL,0,0,93,2940,324
1924,2064,0,ATL,0,SDF,59220,64500,17,MD88,N969DL,0,0,88,2400,278
1925,2064,0,SDF,0,ATL,66900,72240,17,MD88,N969DL,0,0,89,2700,278
1926,1756,0,ATL,0,MLB,74940,80520,17,MD88,N969DL,0,1,93,0,384
1927,2005,0,MLB,0,ATL,25200,30960,17,MD88,N971DL,1,0,96,2880,384
1928,2011,0,ATL,0,CVG,33840,38940,17,MD88,N971DL,0,0,85,2700,324
1929,2411,0,CVG,0,ATL,41640,47100,17,MD88,N971DL,0,1,91,10440,324
1930,1913,0,ATL,0,ICT,57540,65760,17,MD88,N972DL,1,0,137,2400,676
1931,1913,0,ICT,0,ATL,68160,75960,17,MD88,N972DL,0,0,130,3660,676
1932,300,0,ATL,0,MSP,79620,89040,17,MD88,N972DL,0,1,157,0,787
1933,547,0,SRQ,0,ATL,21600,27180,17,MD88,N973DL,1,0,93,3720,386
1934,1828,0,ATL,0,SAV,30900,34560,17,MD88,N973DL,0,0,61,2400,185
1935,1828,0,SAV,0,ATL,36960,41280,17,MD88,N973DL,0,0,72,27480,185
1936,1413,0,ATL,0,LIT,68760,74460,17,MD88,N973DL,0,1,95,0,391
1937,1397,0,ILM,0,ATL,24000,29280,17,MD88,N974DL,1,0,88,2700,326
1938,1190,0,ATL,0,CAK,31980,38040,17,MD88,N974DL,0,0,101,2400,458
1939,1190,0,CAK,0,ATL,40440,46620,17,MD88,N974DL,0,0,103,3540,458
1940,1676,0,ATL,0,BNA,50160,53940,17,MD88,N974DL,0,0,63,2460,185
1941,1676,0,BNA,0,ATL,56400,60600,17,MD88,N974DL,0,0,70,3060,185
1942,1445,0,ATL,0,DFW,63660,72240,17,MD88,N974DL,0,0,143,2400,633
1943,1445,0,DFW,0,ATL,74640,82380,17,MD88,N974DL,0,1,129,0,633
1944,1464,0,MSP,0,DCA,29700,38280,17,MD88,N975DL,1,0,143,4020,806
1945,1963,0,DCA,0,MSP,42300,51600,17,MD88,N975DL,0,0,155,7500,806
1946,2243,0,MSP,0,OMA,59100,63060,17,MD88,N975DL,0,0,66,2640,244
1947,2635,0,OMA,0,MSP,65700,69840,17,MD88,N975DL,0,0,69,3300,244
1948,1504,0,MSP,0,ALB,73140,81900,17,MD88,N975DL,0,1,146,0,848
1949,2058,0,MCO,0,JFK,25200,34260,17,MD88,N976DL,1,0,151,31980,820
1950,2160,0,ATL,0,MIA,66240,73320,17,MD88,N976DL,0,1,118,0,517
1951,1914,0,ORD,0,DTW,28800,33720,17,MD88,N977DL,1,0,82,2280,202
1952,1175,0,DTW,0,ATL,36000,43320,17,MD88,N977DL,0,0,122,2400,516
1953,1564,0,ATL,0,RDU,45720,50640,17,MD88,N977DL,0,0,82,2400,308
1954,1564,0,RDU,0,ATL,53040,58440,17,MD88,N977DL,0,0,90,3840,308
1955,2313,0,ATL,0,PIT,62280,68520,17,MD88,N977DL,0,0,104,2400,457
1956,2313,0,PIT,0,ATL,70920,77100,17,MD88,N977DL,0,0,103,2700,457
1957,1126,0,ATL,0,CVG,79800,84840,17,MD88,N977DL,0,1,84,0,324
1958,871,0,JAN,0,ATL,29700,34740,17,MD88,N978DL,1,0,84,3120,294
1959,1474,0,ATL,0,CLE,37860,44520,17,MD88,N978DL,0,0,111,2400,481
1960,1474,0,CLE,0,ATL,46920,53400,17,MD88,N978DL,0,0,108,2460,481
1961,2053,0,ATL,0,FNT,55860,63180,17,MD88,N978DL,0,0,122,2400,560
1962,2053,0,FNT,0,ATL,65580,73260,17,MD88,N978DL,0,0,128,2400,560
1963,1766,0,ATL,0,FNT,75660,82740,17,MD88,N978DL,0,1,118,0,560
1964,2171,0,SDF,0,ATL,27000,32520,17,MD88,N979DL,1,0,92,2880,278
1965,1895,0,ATL,0,PHL,35400,43200,17,MD88,N979DL,0,0,130,2400,577
1966,1895,0,PHL,0,ATL,45600,53580,17,MD88,N979DL,0,0,133,2700,577
1967,2195,0,ATL,0,MLB,56280,62040,17,MD88,N979DL,0,0,96,2580,384
1968,2195,0,MLB,0,ATL,64620,70680,17,MD88,N979DL,0,0,101,3720,384
1969,1594,0,ATL,0,TUL,74400,81720,17,MD88,N979DL,0,1,122,0,583
1970,2174,0,ATL,0,DFW,27300,35160,17,MD88,N980DL,1,0,131,2580,633
1971,2450,0,DFW,0,ATL,37740,45480,17,MD88,N980DL,0,0,129,1200,633
1972,2010,0,ATL,0,DFW,46680,54480,17,MD88,N980DL,0,0,130,2520,633
1973,176,0,DFW,0,ATL,57000,65040,17,MD88,N980DL,0,0,134,9120,633
1974,330,0,ATL,0,PWM,74160,83760,17,MD88,N980DL,0,1,160,0,890
1975,1085,0,AVL,0,ATL,25200,29040,17,MD88,N981DL,1,0,64,2760,142
1976,2251,0,ATL,0,CLT,31800,37200,17,MD88,N981DL,0,0,90,2400,196
1977,2251,0,CLT,0,ATL,39600,43860,17,MD88,N981DL,0,0,71,2160,196
1978,2325,0,ATL,0,BWI,46020,52620,17,MD88,N981DL,0,0,110,2400,499
1979,2325,0,BWI,0,ATL,55020,62040,17,MD88,N981DL,0,0,117,2700,499
1980,478,0,ATL,0,JFK,64740,74280,17,MD88,N981DL,0,1,159,0,658
1981,1281,0,ATL,0,MEM,54300,59280,17,MD88,N982DL,1,0,83,2400,286
1982,1130,0,MEM,0,ATL,61680,66600,17,MD88,N982DL,0,0,82,2700,286
1983,914,0,ATL,0,PHL,69300,77160,17,MD88,N982DL,0,1,131,0,577
1984,1700,0,MEM,0,ATL,25200,30240,17,MD88,N983DL,1,0,84,9660,286
1985,2173,0,ATL,0,MIA,39900,47040,17,MD88,N983DL,0,0,119,3060,517
1986,2173,0,MIA,0,ATL,50100,57300,17,MD88,N983DL,0,0,120,3120,517
1987,2161,0,ATL,0,PHL,60420,68460,17,MD88,N983DL,0,0,134,2400,577
1988,2161,0,PHL,0,ATL,70860,79560,17,MD88,N983DL,0,0,145,3540,577
1989,1083,0,ATL,0,RDU,83100,88020,17,MD88,N983DL,0,1,82,0,308
1990,1625,0,BWI,0,ATL,23400,30120,17,MD88,N984DL,1,0,112,4020,499
1991,1767,0,ATL,0,FNT,34140,40740,17,MD88,N984DL,0,0,110,2460,560
1992,1767,0,FNT,0,ATL,43200,50640,17,MD88,N984DL,0,0,124,3780,560
1993,2210,0,ATL,0,DFW,54420,62940,17,MD88,N984DL,0,0,142,2460,633
1994,84,0,DFW,0,ATL,65400,73440,17,MD88,N984DL,0,0,134,2700,633
1995,2194,0,ATL,0,GPT,76140,80940,17,MD88,N984DL,0,1,80,0,305
1996,724,0,GSP,0,ATL,21000,24600,17,MD88,N985DL,1,0,60,3000,132
1997,1600,0,ATL,0,BOS,27600,37020,17,MD88,N985DL,0,0,157,2580,820
1998,2199,0,BOS,0,ATL,39600,49620,17,MD88,N985DL,0,0,167,5640,820
1999,2033,0,ATL,0,ALB,55260,64200,17,MD88,N985DL,0,0,149,2400,740
2000,2033,0,ALB,0,ATL,66600,76020,17,MD88,N985DL,0,0,157,3120,740
2001,2491,0,ATL,0,SDF,79140,84000,17,MD88,N985DL,0,1,81,0,278
2002,2422,0,ATL,0,CLT,26700,32040,17,MD88,N986DL,1,0,89,2460,196
2003,939,0,CLT,0,DTW,34500,41220,17,MD88,N986DL,0,0,112,2700,434
2004,1948,0,DTW,0,LGA,43920,50340,17,MD88,N986DL,0,0,107,15660,433
2005,1585,0,LGA,0,MCO,66000,76980,17,MD88,N986DL,0,1,183,0,825
2006,1746,0,MIA,0,ATL,36000,43020,17,MD88,N987DL,1,0,117,3540,517
2007,2373,0,ATL,0,MIA,46560,53520,17,MD88,N987DL,0,0,116,2580,517
2008,2649,0,MIA,0,MSP,56100,70200,17,MD88,N987DL,0,0,235,4200,1304
2009,2607,0,MSP,0,ROC,74400,81780,17,MD88,N987DL,0,1,123,0,677
2010,2111,0,ATL,0,GPT,50700,55500,17,MD88,N988DL,1,0,80,2400,305
2011,2111,0,GPT,0,ATL,57900,62940,17,MD88,N988DL,0,0,84,2700,305
2012,811,0,ATL,0,MSY,65640,71580,17,MD88,N988DL,0,0,99,2400,368
2013,1305,0,MSY,0,ATL,73980,79320,17,MD88,N988DL,0,1,89,0,368
2014,1452,0,ABQ,0,ATL,29700,40740,17,MD88,N989DL,1,0,184,2760,1099
2015,1087,0,ATL,0,DAB,43500,48240,17,MD88,N989DL,0,0,79,2400,318
2016,1087,0,DAB,0,ATL,50640,56160,17,MD88,N989DL,0,1,92,0,318
2017,1730,0,ATL,0,CHS,43860,48000,17,MD88,N991DL,1,0,69,2400,224
2018,1730,0,CHS,0,ATL,50400,55080,17,MD88,N991DL,0,0,78,3000,224
2019,1977,0,ATL,0,ORD,58080,66000,17,MD88,N991DL,0,0,132,2400,526
2020,1977,0,ORD,0,ATL,68400,75540,17,MD88,N991DL,0,0,119,3060,526
2021,1438,0,ATL,0,DCA,78600,85020,17,MD88,N991DL,0,1,107,0,474
2022,1907,0,GRR,0,DTW,25200,28500,17,MD88,N992DL,1,0,55,3000,103
2023,1748,0,DTW,0,LGA,31500,37920,17,MD88,N992DL,0,0,107,5220,433
2024,1947,0,LGA,0,ATL,43140,52500,17,MD88,N992DL,0,0,156,3660,660
2025,1582,0,ATL,0,OMA,56160,65340,17,MD88,N992DL,0,0,153,2400,712
2026,1582,0,OMA,0,ATL,67740,75840,17,MD88,N992DL,0,0,135,3600,712
2027,341,0,ATL,0,TYS,79440,82620,17,MD88,N992DL,0,1,53,0,132
2028,2290,0,PIT,0,ATL,25200,31500,17,MD88,N993DL,1,0,105,33000,457
2029,1236,0,ATL,0,PNS,64500,69300,17,MD88,N993DL,0,0,80,2400,235
2030,1236,0,PNS,0,ATL,71700,76320,17,MD88,N993DL,0,0,77,3480,235
2031,2589,0,ATL,0,GSO,79800,84480,17,MD88,N993DL,0,1,78,0,265
2032,1985,0,DAY,0,ATL,24900,30960,17,MD88,N994DL,1,0,101,3780,375
2033,1258,0,ATL,0,JAX,34740,38940,17,MD88,N994DL,0,0,70,3060,233
2034,1258,0,JAX,0,ATL,42000,46680,17,MD88,N994DL,0,0,78,4020,233
2035,768,0,ATL,0,PBI,50700,57540,17,MD88,N994DL,0,0,114,2400,473
2036,768,0,PBI,0,ATL,59940,66600,17,MD88,N994DL,0,0,111,3600,473
2037,1202,0,ATL,0,GSO,70200,75120,17,MD88,N994DL,0,1,82,0,265
2038,2126,0,PIT,0,ATL,29700,36120,17,MD88,N995DL,1,0,107,31380,457
2039,886,0,ATL,0,LGA,67500,76560,17,MD88,N995DL,0,1,151,0,660
2040,1065,0,BDL,0,ATL,22200,31260,17,MD88,N996DL,1,0,151,5040,745
2041,1570,0,ATL,0,STL,36300,42600,17,MD88,N996DL,0,0,105,2460,419
2042,1570,0,STL,0,ATL,45060,50700,17,MD88,N996DL,0,0,94,4440,419
2043,1112,0,ATL,0,PVD,55140,64560,17,MD88,N996DL,0,0,157,2400,782
2044,1112,0,PVD,0,ATL,66960,76500,17,MD88,N996DL,0,0,159,3600,782
2045,1758,0,ATL,0,TLH,80100,83820,17,MD88,N996DL,0,1,62,0,193
2046,1460,0,MIA,0,ATL,27900,34920,17,MD88,N997DL,1,0,117,8280,517
2047,1224,0,ATL,0,BHM,43200,46440,17,MD88,N997DL,0,0,54,2400,115
2048,1224,0,BHM,0,ATL,48840,53100,17,MD88,N997DL,0,0,71,2280,115
2049,1195,0,ATL,0,IAD,55380,62460,17,MD88,N997DL,0,0,118,2400,463
2050,1195,0,IAD,0,ATL,64860,72000,17,MD88,N997DL,0,0,119,3600,463
2051,1432,0,ATL,0,LIT,75600,81120,17,MD88,N997DL,0,1,92,0,391
2052,1803,0,ATL,0,RDU,41160,46320,17,MD88,N998DL,1,0,86,2400,308
2053,1803,0,RDU,0,ATL,48720,54300,17,MD88,N998DL,0,0,93,1920,308
2054,2337,0,ATL,0,DAY,56220,62100,17,MD88,N998DL,0,0,98,2400,375
2055,2337,0,DAY,0,ATL,64500,70560,17,MD88,N998DL,0,0,101,3540,375
2056,1399,0,ATL,0,CAE,74100,77760,17,MD88,N998DL,0,1,61,0,165
2057,2063,0,DCA,0,MSP,31500,41340,17,MD88,N999DN,1,0,164,2700,806
2058,1734,0,MSP,0,DTW,44040,50160,17,MD88,N999DN,0,0,102,4860,457
2059,1493,0,DTW,0,ORD,55020,59820,17,MD88,N999DN,0,0,80,2580,202
2060,1493,0,ORD,0,DTW,62400,67740,17,MD88,N999DN,0,0,89,3540,202
2061,1055,0,DTW,0,MSP,71280,78180,17,MD88,N999DN,0,0,115,0,457
2062,1703,0,DTW,0,TPA,37800,47400,17,MD90,N901DA,1,0,160,2700,855
2063,2406,0,TPA,0,DTW,50100,59820,17,MD90,N901DA,0,0,162,2880,855
2064,1707,0,DTW,0,RDU,62700,68820,17,MD90,N901DA,0,0,102,2400,435
2065,743,0,RDU,0,ATL,71220,76560,17,MD90,N901DA,0,0,89,2460,308
2066,2304,0,ATL,0,TPA,79020,84180,17,MD90,N901DA,0,1,86,0,352
2067,1673,0,RIC,0,ATL,26100,32340,17,MD90,N902DA,1,0,104,6780,417
2068,518,0,ATL,0,MKE,39120,46620,17,MD90,N902DA,0,0,125,2580,581
2069,2591,0,MKE,0,DTW,49200,53400,17,MD90,N902DA,0,0,70,3000,205
2070,1553,0,DTW,0,MSP,56400,63660,17,MD90,N902DA,0,0,121,3840,457
2071,999,0,MSP,0,PHX,67500,76080,17,MD90,N902DA,0,1,143,0,1106
2072,851,0,ELP,0,ATL,29700,41220,17,MD90,N903DA,1,0,192,2880,1110
2073,912,0,ATL,0,ORD,44100,51360,17,MD90,N903DA,0,0,121,2640,526
2074,912,0,ORD,0,ATL,54000,61320,17,MD90,N903DA,0,0,122,3180,526
2075,2266,0,ATL,0,DEN,64500,76860,17,MD90,N903DA,0,1,206,0,1039
2076,1273,0,ATL,0,JAX,74940,79140,17,MD90,N904DA,1,1,70,0,233
2077,1608,0,MSP,0,DEN,30600,37860,17,MD90,N905DA,1,0,121,2460,589
2078,1608,0,DEN,0,MSP,40320,47160,17,MD90,N905DA,0,0,114,3720,589
2079,661,0,MSP,0,STL,50880,55920,17,MD90,N905DA,0,0,84,2460,389
2080,661,0,STL,0,MSP,58380,63840,17,MD90,N905DA,0,0,91,3660,389
2081,2570,0,MSP,0,SAN,67500,81420,17,MD90,N905DA,0,1,232,0,1328
2082,2473,0,ATL,0,BUF,78660,86340,17,MD90,N906DA,1,1,128,0,618
2083,340,0,ATL,0,MSP,26700,36000,17,MD90,N907DA,1,0,155,2700,787
2084,2175,0,MSP,0,SJC,38700,52800,17,MD90,N907DA,0,0,235,3000,1365
2085,2175,0,SJC,0,MSP,55800,69060,17,MD90,N907DA,0,0,221,5640,1365
2086,1551,0,MSP,0,LAS,74700,86700,17,MD90,N907DA,0,1,200,0,1126
2087,823,0,CLT,0,ATL,21600,25980,17,MD90,N908DA,1,0,73,2700,196
2088,796,0,ATL,0,IND,28680,34080,17,MD90,N908DA,0,0,90,2400,375
2089,796,0,IND,0,ATL,36480,42000,17,MD90,N908DA,0,0,92,2700,375
2090,2141,0,ATL,0,ORF,44700,50640,17,MD90,N908DA,0,0,99,2400,447
2091,2141,0,ORF,0,ATL,53040,59700,17,MD90,N908DA,0,0,111,4200,447
2092,786,0,ATL,0,LGA,63900,72900,17,MD90,N908DA,0,0,150,2700,660
2093,1247,0,LGA,0,ATL,75600,84240,17,MD90,N908DA,0,1,144,0,660
2094,2453,0,DCA,0,ATL,32400,39480,17,MD90,N909DA,1,0,118,4080,474
2095,1052,0,ATL,0,MKE,43560,50820,17,MD90,N909DA,0,0,121,2400,581
2096,1052,0,MKE,0,ATL,53220,60780,17,MD90,N909DA,0,0,126,4140,581
2097,2394,0,ATL,0,PHL,64920,72960,17,MD90,N909DA,0,1,134,0,577
2098,1610,0,DEN,0,DTW,29700,40020,17,MD90,N910DN,1,0,172,3300,972
2099,1579,0,DTW,0,MIA,43320,54540,17,MD90,N910DN,0,0,187,2460,995
2100,2637,0,MIA,0,DTW,57000,68580,17,MD90,N910DN,0,0,193,3780,995
2101,1989,0,DTW,0,CLT,72360,78960,17,MD90,N910DN,0,1,110,0,434
2102,764,0,ATL,0,MKE,29700,37080,17,MD90,N911DA,1,0,123,2400,581
2103,764,0,MKE,0,ATL,39480,46620,17,MD90,N911DA,0,0,119,3060,581
2104,1534,0,ATL,0,IND,49680,55020,17,MD90,N911DA,0,0,89,2400,375
2105,964,0,IND,0,MSP,57420,63720,17,MD90,N911DA,0,0,105,4080,435
2106,2349,0,MSP,0,IND,67800,73500,17,MD90,N911DA,0,1,95,0,435
2107,1575,0,IND,0,ATL,25800,31740,17,MD90,N912DN,1,0,99,3360,375
2108,943,0,ATL,0,LGA,35100,43620,17,MD90,N912DN,0,0,142,3120,660
2109,781,0,LGA,0,ATL,46740,56040,17,MD90,N912DN,0,0,155,2760,660
2110,1938,0,ATL,0,DCA,58800,65880,17,MD90,N912DN,0,0,118,2460,474
2111,1839,0,DCA,0,ATL,68340,75300,17,MD90,N912DN,0,1,116,0,474
2112,808,0,MSP,0,BOS,28800,38820,17,MD90,N913DN,1,0,167,2580,973
2113,829,0,BOS,0,MSP,41400,52680,17,MD90,N913DN,0,0,188,4020,973
2114,1793,0,MSP,0,SFO,56700,71880,17,MD90,N913DN,0,0,253,2400,1376
2115,2535,0,SFO,0,MSP,74280,87540,17,MD90,N913DN,0,1,221,0,1376
2116,2627,0,PHL,0,ATL,23400,30960,17,MD90,N916DN,1,0,126,3840,577
2117,748,0,ATL,0,DTW,34800,42180,17,MD90,N916DN,0,0,123,2820,516
2118,1645,0,DTW,0,DEN,45000,56520,17,MD90,N916DN,0,0,192,3480,972
2119,2442,0,DEN,0,ATL,60000,70860,17,MD90,N916DN,0,0,181,4440,1039
2120,815,0,ATL,0,SYR,75300,83400,17,MD90,N916DN,0,1,135,0,689
2121,1492,0,PHX,0,MSP,32700,47340,17,MD90,N917DN,1,0,244,3660,1106
2122,1712,0,MSP,0,TPA,51000,62220,17,MD90,N917DN,0,0,187,3180,1134
2123,2653,0,TPA,0,MSP,65400,77100,17,MD90,N917DN,0,1,195,0,1134
2124,816,0,SYR,0,ATL,21600,29760,17,MD90,N918DH,1,0,136,3000,689
2125,2146,0,ATL,0,ROC,32760,40320,17,MD90,N918DH,0,0,126,2820,650
2126,2146,0,ROC,0,ATL,43140,50820,17,MD90,N918DH,0,0,128,2700,650
2127,1841,0,ATL,0,SYR,53520,61800,17,MD90,N918DH,0,0,138,2400,689
2128,1841,0,SYR,0,ATL,64200,72480,17,MD90,N918DH,0,1,138,0,689
2129,1800,0,TUS,0,ATL,28800,45480,17,MD90,N919DN,1,0,278,2700,1334
2130,1159,0,ATL,0,BUF,48180,55500,17,MD90,N919DN,0,0,122,2400,618
2131,1159,0,BUF,0,ATL,57900,65580,17,MD90,N919DN,0,0,128,3720,618
2132,918,0,ATL,0,IND,69300,74820,17,MD90,N919DN,0,1,92,0,375
2133,2539,0,MKE,0,ATL,28800,36120,17,MD90,N920DN,1,0,122,26280,581
2134,1838,0,ATL,0,DCA,62400,69300,17,MD90,N920DN,0,0,115,2700,474
2135,1939,0,DCA,0,ATL,72000,78900,17,MD90,N920DN,0,0,115,4260,474
2136,1070,0,ATL,0,JAX,83160,87180,17,MD90,N920DN,0,1,67,0,233
2137,1759,0,IND,0,ATL,29700,35400,17,MD90,N921DN,1,0,95,3900,375
2138,1640,0,ATL,0,DTW,39300,46680,17,MD90,N921DN,0,0,123,2820,516
2139,1476,0,DTW,0,MSP,49500,56220,17,MD90,N921DN,0,0,112,3480,457
2140,2109,0,MSP,0,MSN,59700,63060,17,MD90,N921DN,0,0,56,2640,197
2141,2109,0,MSN,0,MSP,65700,69420,17,MD90,N921DN,0,0,62,3780,197
2142,2164,0,MSP,0,DCA,73200,81600,17,MD90,N921DN,0,1,140,0,806
2143,1361,0,IND,0,MSP,26700,33120,17,MD90,N922DX,1,0,107,4080,435
2144,1708,0,MSP,0,DEN,37200,44640,17,MD90,N922DX,0,0,124,2460,589
2145,258,0,DEN,0,MSP,47100,53940,17,MD90,N922DX,0,0,114,3660,589
2146,843,0,MSP,0,DCA,57600,66240,17,MD90,N922DX,0,0,144,2460,806
2147,1663,0,DCA,0,MSP,68700,78240,17,MD90,N922DX,0,0,159,3060,806
2148,2599,0,MSP,0,ABQ,81300,90780,17,MD90,N922DX,0,1,158,0,850
2149,2574,0,RDU,0,MSP,22800,32700,17,MD90,N923DN,1,0,165,3600,849
2150,1931,0,MSP,0,BZN,36300,45120,17,MD90,N923DN,0,0,147,2580,756
2151,1931,0,BZN,0,MSP,47700,55560,17,MD90,N923DN,0,0,131,3240,756
2152,1639,0,MSP,0,MKE,58800,62820,17,MD90,N923DN,0,0,67,2580,257
2153,1639,0,MKE,0,MSP,65400,69720,17,MD90,N923DN,0,0,72,3420,257
2154,1624,0,MSP,0,PHL,73140,82200,17,MD90,N923DN,0,1,151,0,848
2155,1851,0,MSP,0,LAS,29100,41100,17,MD90,N924DN,1,0,200,2460,1126
2156,1530,0,LAS,0,MSP,43560,54720,17,MD90,N924DN,0,0,186,2880,1126
2157,696,0,MSP,0,RDU,57600,66540,17,MD90,N924DN,0,0,149,2460,849
2158,693,0,RDU,0,MSP,69000,78840,17,MD90,N924DN,0,0,164,2760,849
2159,568,0,MSP,0,FCA,81600,91920,17,MD90,N924DN,0,1,172,0,-1
2160,1550,0,LAS,0,MSP,36000,46980,17,MD90,N925DN,1,0,183,3420,1126
2161,1864,0,MSP,0,DCA,50400,59100,17,MD90,N925DN,0,0,145,2460,806
2162,834,0,DCA,0,MSP,61560,71400,17,MD90,N925DN,0,0,164,3000,806
2163,2600,0,MSP,0,MKE,74400,78660,17,MD90,N925DN,0,1,71,0,257
2164,1203,0,BZN,0,MSP,28800,36660,17,MD90,N926DH,1,0,131,2940,756
2165,2345,0,MSP,0,ATL,39600,48480,17,MD90,N926DH,0,0,148,2700,787
2166,2206,0,ATL,0,ORF,51180,57180,17,MD90,N926DH,0,0,100,2400,447
2167,2206,0,ORF,0,ATL,59580,66000,17,MD90,N926DH,0,0,107,3480,447
2168,2052,0,ATL,0,CLT,69480,74220,17,MD90,N926DH,0,1,79,0,196
2169,2596,0,ORF,0,ATL,30060,36900,17,MD90,N927DN,1,0,114,2460,447
2170,1240,0,ATL,0,TUS,39360,49380,17,MD90,N927DN,0,0,167,2520,1334
2171,1240,0,TUS,0,ATL,51900,69060,17,MD90,N927DN,0,1,286,0,1334
2172,1503,0,BOI,0,MSP,27300,36900,17,MD90,N928DN,1,0,160,8100,988
2173,513,0,MSP,0,SAN,45000,58380,17,MD90,N928DN,0,0,223,2820,1328
2174,513,0,SAN,0,MSP,61200,74340,17,MD90,N928DN,0,1,219,0,1328
2175,1459,0,CLT,0,DTW,21600,28200,17,MD90,N929DN,1,0,110,2700,434
2176,853,0,DTW,0,RSW,30900,41340,17,MD90,N929DN,0,0,174,2460,943
2177,2059,0,RSW,0,DTW,43800,54240,17,MD90,N929DN,0,0,174,3060,943
2178,1500,0,DTW,0,DEN,57300,68880,17,MD90,N929DN,0,0,193,2820,972
2179,2008,0,DEN,0,MSP,71700,78540,17,MD90,N929DN,0,0,114,2760,589
2180,2037,0,MSP,0,BZN,81300,90300,17,MD90,N929DN,0,1,150,0,756
2181,797,0,BDL,0,MSP,30000,40620,17,MD90,N930DN,1,0,177,5280,909
2182,869,0,MSP,0,BOI,45900,56940,17,MD90,N930DN,0,0,184,2460,988
2183,869,0,BOI,0,MSP,59400,69000,17,MD90,N930DN,0,0,160,4080,988
